iso_timestamp,timestamp,lat,lon,value,extra,prev_distance,next_distance,movement
recorded_at,,,,altitude,posname,,,unknown
2025-05-28T10:34:55.844823,2025-05-28 10:25:35,46.5272674,6.6194587,564,,33.010769322148946,399.33893563934276,static
2025-05-28T13:13:34.024366,2025-05-28 13:10:16,46.5287865,6.6147287,550,,399.33893563934276,233.1678356188448,static
2025-05-28T13:13:34.024366,2025-05-28 13:10:33,46.5275827,6.6172243,549,,233.1678356188448,123.32389620566468,static
2025-05-28T13:13:34.024366,2025-05-28 13:10:34,46.5278656,6.6156656,545,,123.32389620566468,247.95631465386478,static
2025-05-28T13:13:34.024366,2025-05-28 13:10:47,46.5267504,6.6184723,552,,247.95631465386478,741.6720796146856,static
2025-05-28T13:13:34.024366,2025-05-28 12:55:12,46.5323612,6.6132299,0,,741.6720796146856,328.3271389424593,static
2025-05-28T13:36:43.756044,2025-05-28 13:24:51,46.5294495,6.6139428,549,,328.3271389424593,1977.5889577475916,moving
2025-05-28T13:36:43.756044,2025-05-28 13:25:15,46.5169127,6.6322765,506,,1977.5889577475916,29.23067806521407,moving
2025-05-28T13:36:43.756044,2025-05-28 13:27:56,46.5170018,6.6319171,504,,29.23067806521407,414.00928779507086,static
2025-05-28T13:36:43.756044,2025-05-28 13:30:17,46.5182467,6.6268178,506,,414.00928779507086,82.17000344610227,static
2025-05-28T13:36:43.756044,2025-05-28 13:21:59,46.517963,6.6278094,504,,82.17000344610227,394.2091281367782,static
2025-05-28T14:07:09.986102,2025-05-28 13:45:18,46.51656,6.6325407,500,,394.2091281367782,71.78038636800537,static
2025-05-28T14:07:09.986102,2025-05-28 13:45:42,46.5169831,6.6318322,505,,71.78038636800537,18.495216421891076,static
2025-05-28T14:07:09.986102,2025-05-28 13:58:15,46.5169139,6.632052,504,,18.495216421891076,75.22359722704967,static
2025-05-28T14:07:09.986102,2025-05-28 14:01:44,46.5165052,6.6328354,500,,75.22359722704967,202.49009854109434,static
2025-05-28T14:27:19.911413,2025-05-28 14:01:41,46.5174302,6.6305559,502,,202.49009854109434,201.0370839923883,static
2025-05-28T14:27:19.911413,2025-05-28 14:17:38,46.5167209,6.6329726,500,,201.0370839923883,7.841324113299798,static
2025-05-28T14:27:19.911413,2025-05-28 14:19:25,46.516736,6.6328725,500,,7.841324113299798,278.92348156127775,static
2025-05-28T14:50:45.671385,2025-05-28 14:29:16,46.5145381,6.6346292,505,,278.92348156127775,974.1200013230931,static
2025-05-28T15:15:54.762637,2025-05-28 14:33:06,46.5073304,6.6273939,441,,974.1200013230931,17059.618533386318,moving
2025-05-28T15:38:04.432604,2025-05-28 15:18:06,46.6516065,6.5514843,503,,17059.618533386318,172.86621736441847,moving
2025-05-28T15:38:04.432604,2025-05-28 15:26:22,46.6509798,6.5494117,450,,172.86621736441847,127.13148202896011,static
2025-05-28T15:38:04.432604,2025-05-28 15:33:07,46.651514,6.5508843,503,,127.13148202896011,17.622036300449086,static
2025-05-28T16:01:14.565612,2025-05-28 15:33:46,46.651523,6.5506538,503,,17.622036300449086,69.67106835412011,static
2025-05-28T16:01:14.565612,2025-05-28 15:58:18,46.6509997,6.5511558,503,,69.67106835412011,69.42741592800775,static
2025-05-28T16:22:33.040950,2025-05-28 16:05:03,46.6516131,6.550986,503,,69.42741592800775,24.082994074780533,static
2025-05-28T16:22:33.040950,2025-05-28 16:15:33,46.6513978,6.5509517,503,,24.082994074780533,36.198033246496955,static
2025-05-28T16:22:33.040950,2025-05-28 16:17:04,46.6515745,6.55135,503,,36.198033246496955,45.86133188041813,static
2025-05-28T16:39:50.641737,2025-05-28 16:30:38,46.6515654,6.5507493,503,,45.86133188041813,50.37538035991508,static
2025-05-28T16:39:50.641737,2025-05-28 16:34:04,46.6511167,6.5506582,503,,50.37538035991508,77.91286119745477,static
2025-05-28T17:45:44.015964,2025-05-28 17:32:57,46.6517518,6.5510894,503,,77.91286119745477,33.02941654412034,static
2025-05-28T18:04:02.570069,2025-05-28 18:00:18,46.6515549,6.5507654,503,,33.02941654412034,114.82829957673508,static
2025-05-28T18:04:02.570069,2025-05-28 18:02:18,46.6506083,6.5513667,503,,114.82829957673508,116.2118649516479,static
2025-05-28T18:33:12.303615,2025-05-28 18:05:24,46.6514491,6.5504624,506,,116.2118649516479,11.254207399847544,static
2025-05-28T18:33:12.303615,2025-05-28 18:27:23,46.6513509,6.5504267,506,,11.254207399847544,82.668961264482,static
2025-05-28T19:02:01.167778,2025-05-28 18:54:14,46.6516301,6.5514305,503,,82.668961264482,88.36866702878235,static
2025-05-28T19:02:01.167778,2025-05-28 18:54:49,46.6511455,6.5505129,498,,88.36866702878235,1882.1775233008254,moving
2025-05-28T19:02:01.167778,2025-05-28 18:58:45,46.6359769,6.5614549,568,,1882.1775233008254,1883.8192542306042,moving
2025-05-28T19:02:01.167778,2025-05-28 18:59:29,46.6513017,6.5509343,503,,1883.8192542306042,10.017117966053624,moving
2025-05-28T19:17:19.211450,2025-05-28 19:02:59,46.6512291,6.551012,503,,10.017117966053624,34.53721277301982,static
2025-05-28T19:17:19.211450,2025-05-28 19:09:54,46.6515194,6.5508511,503,,34.53721277301982,2617.8708062299092,moving
2025-05-28T19:17:19.211450,2025-05-28 19:15:27,46.6578404,6.5178108,521,,2617.8708062299092,2631.3826474784987,moving
2025-05-28T19:32:37.679386,2025-05-28 19:24:08,46.6515955,6.5510654,498,,2631.3826474784987,125.25887397126795,moving
2025-05-28T19:56:47.737644,2025-05-28 19:43:24,46.6504815,6.551309,503,,125.25887397126795,7.259634374025069,static
2025-05-28T19:56:47.737644,2025-05-28 19:45:24,46.6505435,6.5513388,503,,7.259634374025069,1.4890866529595166,static
2025-05-28T19:56:47.737644,2025-05-28 19:55:43,46.6505431,6.5513193,503,,1.4890866529595166,54.00372851170903,static
2025-05-28T20:15:57.513526,2025-05-28 19:56:45,46.6509265,6.550885,503,,54.00372851170903,47.413998404649746,static
2025-05-28T20:59:33.864259,2025-05-28 20:35:35,46.6505001,6.5508822,503,,47.413998404649746,12.251465215138552,static
2025-05-28T20:59:33.864259,2025-05-28 20:48:45,46.6505778,6.5507684,503,,12.251465215138552,7.033191924774579,static
2025-05-28T21:44:17.985821,2025-05-28 21:34:14,46.6505146,6.5507721,503,,7.033191924774579,102.63816937563048,static
2025-05-28T22:02:36.702169,2025-05-28 21:49:24,46.6513853,6.5503257,501,,102.63816937563048,117.32361144018157,static
2025-05-28T22:02:36.702169,2025-05-28 21:56:32,46.6506656,6.5514497,503,,117.32361144018157,3.650228538335915,static
2025-05-28T22:02:36.702169,2025-05-28 21:59:40,46.6506646,6.5514019,503,,3.650228538335915,14.902429840161977,static
2025-05-28T22:02:36.702169,2025-05-28 22:02:18,46.6507983,6.5514154,503,,14.902429840161977,32.92229754243108,static
2025-05-28T22:20:54.326847,2025-05-28 22:05:57,46.6510576,6.5516236,503,,32.92229754243108,98.13094310490953,static
2025-05-28T22:20:54.326847,2025-05-28 22:12:08,46.6505269,6.5505964,503,,98.13094310490953,13.658016245444134,static
2025-05-28T22:20:54.326847,2025-05-28 22:17:36,46.6504474,6.55046,503,,13.658016245444134,32.300935996667896,static
2025-05-28T22:20:54.326847,2025-05-28 22:19:54,46.6506277,6.5507918,503,,32.300935996667896,21.601744378579514,static
2025-05-28T22:46:03.996921,2025-05-28 22:32:42,46.6504476,6.5508979,503,,21.601744378579514,39.44818442095256,static
2025-05-28T22:46:03.996921,2025-05-28 22:42:41,46.6503846,6.5503893,503,,39.44818442095256,112.66936489220704,static
2025-05-28T22:46:03.996921,2025-05-28 22:44:21,46.6506499,6.5518139,503,,112.66936489220704,92.69161843932804,static
2025-05-28T23:15:30.680089,2025-05-28 22:42:04,46.6507189,6.5506037,503,,92.69161843932804,61.74034613495832,static
2025-05-28T23:15:30.680089,2025-05-28 23:06:44,46.6502458,6.5510271,503,,61.74034613495832,42.927137614584,static
2025-05-29T00:15:31.544363,2025-05-29 00:10:46,46.6503416,6.5504823,503,,42.927137614584,33.18384827375762,static
2025-05-29T00:15:31.544363,2025-05-29 00:14:45,46.6502162,6.5508768,503,,33.18384827375762,42.697323826241565,static
2025-05-29T00:41:57.605677,2025-05-29 00:04:21,46.6502703,6.550323,503,,42.697323826241565,75.73725675959699,static
2025-05-29T00:41:57.605677,2025-05-29 00:22:17,46.6497383,6.5509426,502,,75.73725675959699,23.98198377872206,static
2025-05-29T02:28:14.597548,2025-05-29 02:07:29,46.6496915,6.5512493,503,,23.98198377872206,90.55807256329334,static
2025-05-29T02:28:14.597548,2025-05-29 02:23:57,46.650329,6.550511,503,,90.55807256329334,11.036875830473363,static
2025-05-29T03:27:03.024885,2025-05-29 03:18:41,46.6502298,6.5505061,503,,11.036875830473363,69.49309793707212,static
2025-05-29T04:05:37.801654,2025-05-29 03:39:23,46.6497337,6.5510598,502,,69.49309793707212,41.04184884628303,static
2025-05-29T04:32:55.456949,2025-05-29 04:15:37,46.6496406,6.5505395,502,,41.04184884628303,16.64648726394694,static
2025-05-29T04:32:55.456949,2025-05-29 04:20:25,46.6497174,6.5503523,502,,16.64648726394694,14988.186978075808,moving
2025-05-30T09:34:24.073222,2025-05-30 09:12:33,46.5242761,6.6221297,548,,14988.186978075808,860.0839784197792,moving
2025-05-30T09:34:24.073222,2025-05-30 09:19:44,46.5315966,6.6184991,589,,860.0839784197792,64.07288923611355,static
2025-05-30T09:34:24.073222,2025-05-30 09:21:56,46.5310897,6.6188974,627,,64.07288923611355,86.80751576094448,static
2025-05-30T09:34:24.073222,2025-05-30 09:30:48,46.5317408,6.6195235,603,,86.80751576094448,137.4410586716053,static
2025-05-30T09:56:41.512015,2025-05-30 09:36:04,46.5306995,6.6185555,589,,137.4410586716053,151.1557347569107,static
2025-05-30T09:56:41.512015,2025-05-30 09:40:23,46.529439,6.6192953,584,,151.1557347569107,154.5036126430271,static
2025-05-30T09:56:41.512015,2025-05-30 09:44:14,46.5307346,6.6185655,589,,154.5036126430271,74.54843637099329,static
2025-05-30T10:21:50.209869,2025-05-30 09:43:15,46.5314026,6.6184826,589,,74.54843637099329,556.098704938981,static
2025-05-30T10:48:07.856137,2025-05-30 10:39:20,46.5360402,6.6157616,656,,556.098704938981,57.3715882832311,static
2025-05-30T11:03:17.044749,2025-05-30 10:48:11,46.5364578,6.6162021,638,,57.3715882832311,94.34129790593434,static
2025-05-30T11:24:26.382039,2025-05-30 11:01:39,46.5367664,6.6150532,626,,94.34129790593434,106.19799253894148,static
2025-05-30T11:48:35.874576,2025-05-30 11:29:12,46.5375767,6.6143183,626,,106.19799253894148,105.4986952500885,static
2025-05-30T11:48:35.874576,2025-05-30 11:33:02,46.5382376,6.6133287,622,,105.4986952500885,50.37367084548622,static
2025-05-30T11:48:35.874576,2025-05-30 11:40:38,46.5386903,6.6133039,621,,50.37367084548622,76.52530620081905,static
2025-05-30T11:48:35.874576,2025-05-30 11:45:33,46.5382266,6.6140432,627,,76.52530620081905,199.4242401314401,static
2025-05-30T12:11:45.966088,2025-05-30 12:03:54,46.5398279,6.612869,629,,199.4242401314401,248.6527656079003,static
2025-05-30T12:11:45.966088,2025-05-30 12:07:41,46.5377401,6.6140335,620,,248.6527656079003,399.0809464151712,static
2025-05-30T12:37:55.488929,2025-05-30 12:34:26,46.5410565,6.6120388,617,,399.0809464151712,64.54669868447517,static
2025-05-30T12:37:55.488929,2025-05-30 12:34:27,46.540674,6.6126736,623,,64.54669868447517,575.5604599778055,static
2025-05-30T12:37:55.488929,2025-05-30 12:36:50,46.5415513,6.62009,0,,575.5604599778055,601.1571169442549,static
2025-05-30T13:05:13.376832,2025-05-30 12:42:47,46.5407942,6.6123075,617,,601.1571169442549,810.2069010800386,static
2025-05-30T13:05:13.376832,2025-05-30 12:53:34,46.5343139,6.6171502,589,,810.2069010800386,453.20229299640886,static
2025-05-30T13:05:13.376832,2025-05-30 12:54:36,46.5379295,6.6144154,642,,453.20229299640886,885.193574215526,static
2025-05-30T13:24:31.570971,2025-05-30 13:14:51,46.5305995,6.6189298,589,,885.193574215526,919.6989288361262,static
2025-05-30T13:24:31.570971,2025-05-30 13:14:58,46.5383516,6.6231216,656,,919.6989288361262,920.8877236025664,static
2025-05-30T13:24:31.570971,2025-05-30 13:17:38,46.5307247,6.6184297,594,,920.8877236025664,43.332639708035856,static
2025-05-30T13:24:31.570971,2025-05-30 13:20:39,46.5303607,6.618632,589,,43.332639708035856,94.14101965531673,static
2025-05-30T13:43:50.720809,2025-05-30 13:30:54,46.5298264,6.6176774,575,,94.14101965531673,64.82769942165278,static
2025-05-30T13:43:50.720809,2025-05-30 13:32:11,46.529285,6.617363,569,,64.82769942165278,79.12639413180028,static
2025-05-30T13:43:50.720809,2025-05-30 13:32:54,46.5296159,6.6164473,566,,79.12639413180028,550.5880237161506,static
2025-05-30T13:43:50.720809,2025-05-30 13:38:29,46.5260111,6.6213813,564,,550.5880237161506,107.99482040811066,static
2025-05-30T14:11:00.392451,2025-05-30 13:55:41,46.5253853,6.6224608,563,,107.99482040811066,170.96619348957546,static
2025-05-30T14:11:00.392451,2025-05-30 13:58:55,46.5264072,6.6207911,564,,170.96619348957546,12.146289988906485,static
2025-05-30T14:11:00.392451,2025-05-30 13:59:14,46.5265137,6.6208264,567,,12.146289988906485,91.51976161603145,static
2025-05-30T14:11:00.392451,2025-05-30 14:04:59,46.5268801,6.6197552,564,,91.51976161603145,206.99607729832803,static
2025-05-30T14:57:37.860353,2025-05-30 14:57:11,46.5257979,6.6219567,567,,206.99607729832803,215.78552278498756,static
2025-05-30T15:20:26.861848,2025-05-30 15:01:18,46.5270578,6.6198114,584,,215.78552278498756,13.724689146639507,static
2025-05-30T15:20:26.861848,2025-05-30 15:02:12,46.5271203,6.6196567,564,,13.724689146639507,,static
